gebietsebene,gebiet_code,indikator_code,stichtag,qualitaetsstatus,grund
zaehlbezirk,2102,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2103,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2104,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2105,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2106,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2107,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2108,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2109,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2110,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2111,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2112,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2113,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2114,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2115,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2116,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2117,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2118,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2119,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2120,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2121,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2122,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2123,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2124,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2125,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2126,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2127,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2128,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2129,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2130,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2201,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2202,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2203,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2204,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2205,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2206,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2207,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2208,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2209,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2210,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2211,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2212,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2213,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2214,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2215,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2216,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2217,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2218,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2219,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2220,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2221,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2222,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2223,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2224,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2225,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2226,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2227,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2228,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2229,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2230,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2231,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2232,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2301,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2302,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2303,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2304,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2305,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2306,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2307,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2308,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2309,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2310,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2311,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2312,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2313,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2314,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2315,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2316,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2317,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2318,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,2319,anteil_einpersonenwohnungen_prozent,2011-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0101,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0102,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0103,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0104,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0105,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0106,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0107,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0201,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0202,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0203,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0204,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0205,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0206,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0207,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0208,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0209,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0210,bevoelkerung_gesamt,2021-10-31,nicht_verfuegbar,In amtlicher Registerzählungsdatei für 2021 nicht als Datenzeile enthalten.
zaehlbezirk,0210,hauptwohnsitzwohnungen,2021-10-31,nicht_verfuegbar,In amtlicher Registerzählungsdatei für 2021 nicht als Datenzeile enthalten.
zaehlbezirk,0210,personen_unter_15,2021-10-31,nicht_verfuegbar,In amtlicher Registerzählungsdatei für 2021 nicht als Datenzeile enthalten.
zaehlbezirk,0210,personen_mit_pensionsbezug,2021-10-31,nicht_verfuegbar,In amtlicher Registerzählungsdatei für 2021 nicht als Datenzeile enthalten.
zaehlbezirk,0210,einpersonenwohnungen,2021-10-31,nicht_verfuegbar,In amtlicher Registerzählungsdatei für 2021 nicht als Datenzeile enthalten.
zaehlbezirk,0210,personen_in_hauptmiete,2021-10-31,nicht_verfuegbar,In amtlicher Registerzählungsdatei für 2021 nicht als Datenzeile enthalten.
zaehlbezirk,0210,anteil_unter_15_prozent,2021-10-31,nicht_verfuegbar,In amtlicher Registerzählungsdatei für 2021 nicht als Datenzeile enthalten.
zaehlbezirk,0210,pensionsquote_prozent,2021-10-31,nicht_verfuegbar,In amtlicher Registerzählungsdatei für 2021 nicht als Datenzeile enthalten.
zaehlbezirk,0210,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,In amtlicher Registerzählungsdatei für 2021 nicht als Datenzeile enthalten.
zaehlbezirk,0210,anteil_personen_in_hauptmiete_prozent,2021-10-31,nicht_verfuegbar,In amtlicher Registerzählungsdatei für 2021 nicht als Datenzeile enthalten.
zaehlbezirk,0301,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0302,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0303,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0304,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0305,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0306,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0307,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0308,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0309,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0310,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0311,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0401,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0402,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0403,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0404,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0501,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0502,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0503,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0504,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0601,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0602,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0603,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0701,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0702,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0703,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0704,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0705,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0801,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0802,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0803,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0901,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0902,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0903,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0904,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0905,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,0906,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,1001,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,1002,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,1003,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,1004,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,1005,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,1006,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,1007,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,1008,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,1009,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,1010,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,1011,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,1012,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,1013,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,1014,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,1015,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,1016,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,1017,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,1018,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,1019,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,1020,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,1021,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,1022,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,1023,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,1101,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,1102,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,1103,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,1104,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,1105,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,1106,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
zaehlbezirk,1107,anteil_einpersonenwohnungen_prozent,2021-10-31,nicht_verfuegbar,deaktiviert_dimensionsinkonsistenz_personen_vs_wohnungen
